model_name,lang,category,n,triple_exact_precision,triple_exact_recall,triple_exact_f1,triple_swap_aware_precision,triple_swap_aware_recall,triple_swap_aware_f1,swap_gain_exact_f1,swap_gain_exact_recall,subject_f1,predicate_f1,object_f1,hallucinated_triples,missed_triples,pred_gold_ratio,count_abs_error,count_signed_error,count_agreement,hallucination_rate_pred,omission_rate_gold,information_retention_rate,information_injection_rate,graph_edit_distance_proxy,normalized_graph_edit_distance,graph_similarity,triple_soft_precision,triple_soft_recall,triple_soft_f1,triple_soft_tp_weighted,triple_soft_avg_match_score,triple_soft_swap_aware_precision,triple_soft_swap_aware_recall,triple_soft_swap_aware_f1,triple_soft_swap_aware_tp_weighted,triple_soft_swap_aware_avg_match_score,swap_gain_soft_f1,swap_gain_soft_recall
BSC-LT/salamandra-2b-instruct,en,Food,46,0.004347826086956522,0.005434782608695652,0.004830917874396136,0.027898550724637677,0.01956521739130435,0.022342995169082124,0.017512077294685992,0.014130434782608696,0.48529296790166354,0.12925094229442055,0.23087009608748738,3.108695652173913,4.543478260869565,0.6958074534161491,1.7391304347826086,-1.434782608695652,0.6332556935817806,0.9956521739130434,0.9945652173913043,0.005434782608695652,0.9956521739130434,7.6521739130434785,0.9951690821256038,0.004830917874396135,0.029106280193236717,0.022213595583160804,0.024526198439241916,0.11231884057971016,0.11231884057971016,0.058695652173913045,0.0399672187715666,0.04656726124117428,0.1956521739130435,0.1956521739130435,0.022041062801932364,0.017753623188405798
BSC-LT/salamandra-2b-instruct,en,MeanOfTransportation,58,0.05795019157088123,0.05747126436781609,0.05704496652772515,0.05795019157088123,0.05747126436781609,0.05704496652772515,0.0,0.0,0.511091421537669,0.1667308744894952,0.3417542171598967,3.1724137931034484,2.5517241379310347,1.4626436781609196,1.896551724137931,0.6206896551724138,0.6772880207464386,0.9420498084291187,0.9425287356321839,0.05747126436781609,0.9420498084291187,5.724137931034483,0.9429550334722748,0.057044966527725144,0.13476859453870949,0.13657407407407407,0.12773830575554712,0.342911877394636,0.2806513409961686,0.13476859453870949,0.13657407407407407,0.12773830575554712,0.342911877394636,0.2806513409961686,0.0,0.0
BSC-LT/salamandra-2b-instruct,en,Monument,46,0.016304347826086956,0.024844720496894408,0.01352657004830918,0.016304347826086956,0.024844720496894408,0.01352657004830918,0.0,0.0,0.02705314009661836,0.19261422272258186,0.08102766798418973,6.391304347826087,4.5,1.5770186335403726,4.1521739130434785,1.891304347826087,0.5292832487205889,0.9836956521739131,0.9751552795031055,0.024844720496894408,0.9836956521739131,10.891304347826088,0.9864734299516909,0.013526570048309176,0.024209486166007904,0.027103331451157536,0.01703996486605182,0.08102766798418971,0.062252964426877465,0.024209486166007904,0.027103331451157536,0.01703996486605182,0.08102766798418971,0.062252964426877465,0.0,0.0
BSC-LT/salamandra-2b-instruct,en,MusicalWork,290,0.00896551724137931,0.01206896551724138,0.008672936259143156,0.012413793103448275,0.015517241379310345,0.012121212121212121,0.0034482758620689655,0.0034482758620689655,0.02368114643976713,0.15604781111468558,0.11965466353263245,6.044827586206897,2.8275862068965516,2.8671510673234812,4.258620689655173,3.217241379310345,0.5430918889365691,0.9910344827586206,0.9879310344827587,0.01206896551724138,0.9910344827586206,8.872413793103448,0.9913270637408569,0.008672936259143156,0.04111061124433115,0.0603215654077723,0.0412672745595429,0.11636288998357963,0.10448549534756431,0.0495205729301549,0.07114532019704434,0.04989667198204377,0.1303794927932859,0.11850209815727057,0.008629397422500872,0.010823754789272031
BSC-LT/salamandra-2b-instruct,en,Politician,29,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.0,0.0,0.08045977011494253,0.16137483206448724,0.3303353734388217,3.9655172413793105,3.5517241379310347,1.2270114942528736,1.8620689655172413,0.41379310344827586,0.6948686371100163,0.9827586206896551,0.9827586206896551,0.017241379310344827,0.9827586206896551,7.517241379310345,0.9827586206896551,0.017241379310344827,0.05555555555555556,0.0617816091954023,0.05815047021943574,0.1752873563218391,0.11494252873563218,0.05555555555555556,0.0617816091954023,0.05815047021943574,0.1752873563218391,0.11494252873563218,0.0,0.0
BSC-LT/salamandra-2b-instruct,en,Scientist,259,0.09058933344647631,0.10822761537047251,0.08965253965253965,0.11504235789950075,0.13235888950174662,0.11381139238282095,0.024158852730281302,0.02413127413127413,0.5756954221239936,0.21961322990734755,0.40479794765509053,3.305019305019305,2.498069498069498,1.6866795366795369,1.8957528957528957,0.806949806949807,0.6883893235396995,0.9094106665535237,0.8917723846295275,0.10822761537047251,0.9094106665535237,5.803088803088803,0.9103474603474603,0.08965253965253965,0.1244824101966959,0.14065085493656923,0.12103364246221389,0.3267297910155053,0.25207299135870564,0.16181464038606896,0.17605871177299748,0.15550893408036265,0.380563216277502,0.2947524054666912,0.03447529161814876,0.03540785683642827
BSC-LT/salamandra-2b-instruct,en,SportsTeam,44,0.14449035812672176,0.12012987012987013,0.1224960645415191,0.18236914600550963,0.14475108225108224,0.15178899383444838,0.02929292929292929,0.02462121212121212,0.5144075621348349,0.2871914070777707,0.35015741833923647,3.477272727272727,4.159090909090909,0.9475649350649351,2.090909090909091,-0.6818181818181818,0.6306096681096681,0.8555096418732782,0.8798701298701299,0.12012987012987013,0.8555096418732782,7.636363636363637,0.8775039354584809,0.1224960645415191,0.20666494490358128,0.17505351130351132,0.17888754973982246,0.7133838383838383,0.503030303030303,0.25085686409550045,0.20238035113035113,0.21196835782063053,0.8232323232323232,0.5712121212121212,0.03308080808080808,0.027326839826839824
BSC-LT/salamandra-2b-instruct,en,University,90,0.06267195767195767,0.06838624338624338,0.060104091146402805,0.0648941798941799,0.07116402116402117,0.06257322694887194,0.002469135802469136,0.002777777777777778,0.6082800910819486,0.1762165325787617,0.389813979354743,4.588888888888889,3.488888888888889,1.588994708994709,2.611111111111111,1.1,0.6610961886697181,0.9373280423280423,0.9316137566137567,0.06838624338624338,0.9373280423280423,8.077777777777778,0.9398959088535972,0.060104091146402805,0.10553804330249118,0.10562554108963024,0.0966788526854388,0.37745685631177545,0.30076992441651024,0.10882864159308947,0.10962432008840924,0.10028758962750908,0.39711497596989515,0.32042804407462994,0.0036087369420702755,0.0039987789987789985
BSC-LT/salamandra-2b-instruct,en,WrittenWork,43,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.043521594684385385,0.13393486358602638,0.1727634958141114,3.6744186046511627,2.3488372093023258,2.204263565891473,2.5813953488372094,1.3255813953488371,0.5918373938722776,0.9767441860465116,1.0,0.0,0.9767441860465116,6.023255813953488,1.0,0.0,0.011843238587424636,0.025193798449612406,0.013398100607402937,0.062015503875969,0.062015503875969,0.043626184323858744,0.056976744186046514,0.045181046343837045,0.10542635658914729,0.10542635658914729,0.03178294573643411,0.03178294573643411
BSC-LT/salamandra-2b-instruct,es,Airport,95,0.018421052631578946,0.010526315789473684,0.010726817042606515,0.018421052631578946,0.010526315789473684,0.010726817042606515,0.0,0.0,0.09651629072681704,0.16726252202706496,0.24886201517780465,3.610526315789474,3.305263157894737,1.2300250626566416,2.663157894736842,0.30526315789473685,0.5125985418090682,0.9394736842105263,0.9894736842105263,0.010526315789473684,0.9394736842105263,6.91578947368421,0.9892731829573934,0.010726817042606515,0.09503146755778336,0.072265664160401,0.06804614099350942,0.2132330827067669,0.2132330827067669,0.09503146755778336,0.072265664160401,0.06804614099350942,0.2132330827067669,0.2132330827067669,0.0,0.0
