model_name,lang,category,n,bleu_sentence,rougeL_f1,meteor,chrfpp,bertscore_precision,bertscore_recall,bertscore_f1,bert_cosine,e5_cosine,expansion_ratio,expansion_abs_distance_from_1,bleu_corpus
CohereLabs/tiny-aya-global,en,Airport,95,0.4754196767149535,0.6380253557594101,0.6482272135176761,0.7053171266246926,0.8968886369153073,0.9025904272731982,0.8995843962619179,0.9340653231269435,0.921922116530569,0.9997460000179644,0.07444093770136014,0.47696942167378
CohereLabs/tiny-aya-global,en,Artist,109,0.4015508520353884,0.6463806848146554,0.606563741243729,0.6669365532711453,0.8930887836928761,0.9060077918778866,0.8993234415666773,0.916763260823871,0.9051301102025793,1.0421602262493268,0.09499856722721377,0.38891258814929136
CohereLabs/tiny-aya-global,en,Astronaut,82,0.41438983731994145,0.6335935525831871,0.596785596395043,0.6371788064232593,0.8856884095726943,0.8943487623842751,0.8897930761662926,0.927529521831652,0.9097460566497431,1.0282063733326812,0.08716646756144082,0.39643655041680104
CohereLabs/tiny-aya-global,en,Athlete,50,0.38585458322070737,0.6473840442927172,0.6063344929194876,0.6500845445307708,0.8826780104637146,0.8990528655052185,0.8906285619735718,0.9278320813179016,0.9139561295509339,1.0765498188161193,0.1265574138979826,0.3768868772133306
CohereLabs/tiny-aya-global,en,Building,46,0.49410404958094317,0.5687299046750552,0.6218876803852594,0.6696507187590156,0.8735992390176525,0.8749310426090074,0.8741856696813003,0.9254698260970737,0.9400880220143691,1.0021478059589497,0.06595824467005039,0.5085991692750943
CohereLabs/tiny-aya-global,en,CelestialBody,49,0.3857712970914544,0.5915956552761353,0.5490885408021982,0.6518420147825581,0.856516858752893,0.8789431635214358,0.8675083165266075,0.9255539300490399,0.9172042596096895,1.0153509855134446,0.05861905851975491,0.375881635068767
CohereLabs/tiny-aya-global,en,City,83,0.3977243597386721,0.5868648907252362,0.6027374691835349,0.6425178397675692,0.8617102941834783,0.8753061581806965,0.8681321661156344,0.9142171489187034,0.9150257965168321,1.0723180711194085,0.14326435837831708,0.36910314230816255
CohereLabs/tiny-aya-global,en,ComicsCharacter,30,0.31622018942975344,0.5088016711961788,0.4677271252339814,0.5546383582236064,0.8636067867279053,0.8543418745199839,0.8587945441404978,0.8908519228299459,0.9139170825481415,0.927971019203541,0.11717537304861476,0.32904336440336984
CohereLabs/tiny-aya-global,en,Company,66,0.46596048871371953,0.6523235926599583,0.6166460256198099,0.6739026147349246,0.9004516276446256,0.903603833733183,0.9017637028838649,0.9189158082008362,0.9165191921320829,1.022756783670424,0.0772482309448803,0.46442962625931755
CohereLabs/tiny-aya-global,en,Film,264,0.4769872836919222,0.6619157536116791,0.643808920460196,0.6910854518478642,0.8851300949851671,0.8931223953312094,0.8888574226787596,0.8936103600444216,0.9178626878243504,1.0101786972311015,0.068265088788429,0.4596527715942292
CohereLabs/tiny-aya-global,en,Food,46,0.21906706623583028,0.4223746128333579,0.4262726965201922,0.5225560523703985,0.8193942502788876,0.8332014057947241,0.8261251047901486,0.871969382400098,0.9285269327785658,1.1011307513129232,0.1323045548205084,0.23207392676263006
